platform,website,date,zipcode,rank,page,query,prod_id,upc,product,manufacturer,model,price,list_price,in_stock,max_qty,seller,arrives,shipping,shipping_price,shipping_options,store_stock,store_address,store_zip,store_price,weight,reviews,rating,quantity1,quantity2,quantity3,quantity4,quantity5,ads,calc_rank,calc_inven,calc_promo,calc_ship
AMZN,https://www.amazon.com/,1579590400942,78722,18.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B0043XX87W,,DEWALT DCD710S2 12-Volt Max 3/8-Inch Drill Driver Kit,DEWALT,DCD710S2,89.0,149.0,1.0,3.0,Three Lovely Princesses,,$5.99,,0.0,,,,,4.6,267.0,4.6,21.0,6948.0,1.0,,,0.0,18.0,1.0,1.0,7
AMZN,https://www.amazon.com/,1579590404254,78722,19.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B07X1KHTHK,,"ORFELD Cordless Drill, 20V Drill Driver with 2.0Ah Battery, Built-in LED, 2 Variable Speed, 270 In-lbs Torque, 20 Clutch, 3/8 Metal Keyless Chuck, 43 pcs Accessories, Blue",ORFELD,DX025A,52.98,,1.0,30.0,mantianxing-US,,FREE Shipping on orders over $25,,0.0,,,,,5.75,54.0,5.0,,38378.0,,,,0.0,19.0,30.0,0.0,2
AMZN,https://www.amazon.com/,1579590407796,78722,20.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B0183RLWIK,,"DEWALT 20V MAX XR Brushless Drill/Driver, Compact - Bare Tool (DCD791B)",DEWALT,DCD791B,97.98,139.0,0.0,10.0,Kings Bargains,1579564800000.0,FREE Shipping on orders over $25,,0.0,,,,,2.95,232.0,4.5,11.0,17665.0,10.0,,,0.0,20.0,10.0,1.0,2
LOW,https://www.lowes.com/,1579636136750,78722,1.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,366825,,6.7-Amp 3/8-in Keyless Corded Drill,DEWALT,DW222,149.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.3,,,,1.0,,,,0.0,1.0,0.0,1.0,7
LOW,https://www.lowes.com/,1579636146253,78722,2.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,366828,,7.8-Amp 1/2-in Keyed Corded Drill,DEWALT,DW245,149.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.4,1.0,4.0,,0.0,,,,0.0,2.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636149063,78722,3.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,382592,,20-Volt Max 3/8-in Right Angle Cordless Drill (Charger Included),DEWALT,DCD740C1,219.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.8,13.0,4.6154,,0.0,,,,0.0,3.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636154295,78722,4.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,430384,,20-Volt Max 3/8-in Right Angle Cordless Drill,DEWALT,DCD740B,129.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.0,90.0,4.0556,2.0,0.0,,,,0.0,4.0,2.0,0.0,2
LOW,https://www.lowes.com/,1579636157093,78722,5.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,606754,,EC Brushless 12-Volt Max 3/8-in Brushless Cordless Drill (Charger Included),Bosch,PS32-02,144.36,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.0,31.0,4.7742,,0.0,,,,0.0,5.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636160025,78722,6.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,606752,,12-Volt Max 3/8-in Cordless Drill,Bosch,PS32BN,104.64,,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,1.6,3.0,3.6667,0.0,0.0,,,,0.0,6.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636162480,78722,7.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,619208,,5.2-Amp 3/8-in Keyless Corded Drill,BLACK+DECKER,DR260C,34.98,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.5,129.0,4.5349,6.0,0.0,,,,0.0,7.0,6.0,0.0,2
LOW,https://www.lowes.com/,1579636164951,78722,8.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,623067,,18-Volt 1/2-in Cordless Drill (Charger Included),Bosch,DDB181-02,149.0,,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.0,254.0,4.5827,0.0,0.0,,,,0.0,8.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636167935,78722,9.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,612758,,18-Volt 1/2-in Cordless Drill (Charger Included),Metabo,BS18LT 5.2,299.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.0,,,0.0,0.0,,,,0.0,9.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636170560,78722,10.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,739709,,20-Volt Max 1/2-in Cordless Drill (Charger Included),PORTER-CABLE,PCC606LA,75.77,146.99,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.4,17.0,3.7647,,0.0,,,,0.0,10.0,0.0,1.0,7
LOW,https://www.lowes.com/,1579636173075,78722,11.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,880343,,20-Volt Max 1/4-in Cordless Drill,WORX,WX169L.9,42.56,,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.9,63.0,4.8571,0.0,0.0,,,,0.0,11.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636178172,78722,12.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,797367,,20-Volt Max 1/2-in Brushless Cordless Drill (Charger Included),PORTER-CABLE,PCC608LB,71.4,119.0,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.2,67.0,4.5075,0.0,0.0,,,,0.0,12.0,0.0,1.0,7
LOW,https://www.lowes.com/,1579636180714,78722,13.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,1056458,,V20 20-Volt Max 1/2-in Brushless Cordless Drill (Charger Included),CRAFTSMAN,CMCD720D2,159.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.6,96.0,4.7708,13.0,0.0,,,,0.0,13.0,13.0,0.0,2
LOW,https://www.lowes.com/,1579636184046,78722,14.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,1056456,,V20 20-Volt Max 1/2-in Cordless Drill (Charger Included),CRAFTSMAN,CMCD701C2,99.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.85,127.0,4.6299,,0.0,,,,0.0,14.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636188070,78722,15.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,405423,,20-Volt Max 1/2-in Cordless Drill,DEWALT,DCD780B,129.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.0,16.0,4.9375,,0.0,,,,0.0,15.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636191625,78722,16.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,499219,,11.5-Amp 1/2-in Keyed Corded Drill,DEWALT,DW124K,355.99,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,13.5,1.0,5.0,,0.0,,,,0.0,16.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636195674,78722,17.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,1293796,,3.17-Amp 3/8-in Keyed Corded Drill,Pro-Series by Buffalo Tools,PS07216,25.04,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.0,2.0,5.0,,0.0,,,,0.0,17.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636199419,78722,18.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,907331,,11.5-Amp 1/2-in Keyed Corded Drill,DEWALT,DW124,379.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,13.5,,,,0.0,,,,0.0,18.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636204890,78722,19.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,907342,,11-Amp 1/2-in Keyed Corded Drill,DEWALT,DWD460K,362.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,11.75,,,0.0,0.0,,,,0.0,19.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636208344,78722,20.0,2.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers&offset=36,878735,,8-Volt 3/8-in Cordless Drill (Charger Included),BLACK+DECKER,BDCD8PK,59.98,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,5.862,3.0,3.3333,0.0,0.0,,,,0.0,20.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579636651946,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCK287D1M1,1036522,,XR 2-Tool 20-Volt Max Brushless Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK287D1M1,329.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,10.0,134.0,4.8,3.0,0.0,,,,0.0,21.0,3.0,0.0,2
LOW,https://www.lowes.com/,1579637097479,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=PORTER-CABLE%20PCC601LB,538775,,20-Volt Max 1/2-in Cordless Drill (Charger Included),PORTER-CABLE,PCC601LB,99.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,6.9,215.0,4.6,0.0,0.0,,,,0.0,21.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579637122730,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=PORTER-CABLE%20PC600D,160031,,6.5-Amp 3/8-in Keyless Corded Drill,PORTER-CABLE,PC600D,49.98,,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.1,16.0,4.1,0.0,0.0,,,,0.0,21.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579637423964,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20LDX120C,15822,,1-Handle Brass Tub/Shower Valve Stem for American Standard,BLACK+DECKER,LDX120C,28.99,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,,,,,0.0,,,,0.0,21.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579637435951,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20LD120VA,1519493,,20-Volt Max 3/8-in Cordless Drill (Charger Included),BLACK+DECKER,LD120VA,59.0,,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.25,5.0,4.6,1.0,0.0,,,,0.0,21.0,1.0,0.0,7
LOW,https://www.lowes.com/,1579637446019,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCD771C2,506283,,20-Volt Max 1/2-in Cordless Drill (Charger Included),DEWALT,DCD771C2,99.0,159.0,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.6,841.0,4.6,,0.0,,,,0.0,21.0,0.0,1.0,7
LOW,https://www.lowes.com/,1579637455834,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=CRAFTSMAN%20CMCD700C1,1033800,,V20 20-Volt Max 1/2-in Cordless Drill (Charger Included),CRAFTSMAN,CMCD700C1,69.0,79.0,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.67,279.0,4.7,7.0,0.0,,,,0.0,21.0,7.0,1.0,2
LOW,https://www.lowes.com/,1579637465553,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20LDX120PK,740512,,20-Volt Max 3/8-in Cordless Drill (Charger Included),BLACK+DECKER,LDX120PK,89.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.5,195.0,4.8,4.0,0.0,,,,0.0,21.0,4.0,0.0,2
LOW,https://www.lowes.com/,1579637533046,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20BDCDD12PK,878746,,59-Tool 12-Volt Power Tool Combo Kit with Soft Case (Charger Included and 1-Batteries Included),BLACK+DECKER,BDCDD12PK,79.98,,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,7.45,,5.0,0.0,0.0,,,,0.0,21.0,0.0,0.0,7
LOW,https://www.lowes.com/,1579637549349,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCK240C2,589205,,2-Tool 20-Volt Max Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK240C2,149.0,199.0,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,9.36,495.0,4.6,4.0,0.0,,,,0.0,21.0,4.0,1.0,2
LOW,https://www.lowes.com/,1579637565737,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCD710S2,83529,,12-Volt Max 3/8-in Cordless Drill (Charger Included),DEWALT,DCD710S2,39.0,129.0,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.2,137.0,4.7,0.0,0.0,,,,0.0,21.0,0.0,1.0,7
LOW,https://www.lowes.com/,1579637613925,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCD791B,878737,,20-Volt Max 1/2-in Brushless Cordless Drill,DEWALT,DCD791B,139.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.0,18.0,4.8,0.0,0.0,,,,0.0,21.0,0.0,0.0,7
HD,https://www.homedepot.com/,1579636214536,78722,0.0,1.0,https://www.homedepot.com/s/DEWALT%20DW222%20drills?isSearch=true&Nao=0,203070289,,DEWALT 6.7 Amp 3/8 in. Variable Speed Reversing Drill with Keyless Chuck,DEWALT,DW222,104.51,,,,,,Free delivery,,,Free ship to store for pickup,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,3.3,4.0,4.8,,,,,,0.0,21.0,0.0,0.0,2
HD,https://www.homedepot.com/,1579636217438,78722,0.0,1.0,https://www.homedepot.com/s/DEWALT%20DW222%20drills?isSearch=true&Nao=0,100040237,,DEWALT 3-Piece Magnetic Nut Driver Set,DEWALT,DW2224,9.97,,,,,,Next-day delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,1.5,,,6.0,,,,,0.0,21.0,6.0,0.0,1
HD,https://www.homedepot.com/,1579636224371,78722,0.0,1.0,https://www.homedepot.com/s/DEWALT%20DCD740C1%20drills?isSearch=true&Nao=0,202922431,,"DEWALT 20-Volt MAX Lithium-Ion Cordless Compact Right Angle Drill Kit with Battery 1.5Ah, Charger and Case",DEWALT,DCD740C1,99.79,,,,,,,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,8.25,71.0,4.7,,,,,,0.0,21.0,0.0,0.0,7
HD,https://www.homedepot.com/,1579636227680,78722,0.0,1.0,https://www.homedepot.com/s/DEWALT%20DCD740B%20drills?isSearch=true&Nao=0,203316372,,DEWALT 20-Volt MAX Lithium-Ion Cordless 3/8 in. Right Angle Drill (Tool-Only),DEWALT,DCD740B,129.0,,,,,,Next-day delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,3.25,17.0,4.2,,,,,,0.0,21.0,0.0,0.0,1
HD,https://www.homedepot.com/,1579636243809,78722,0.0,1.0,https://www.homedepot.com/s/WORX%20WX169L.9%20drills?isSearch=true&Nao=0,301336625,,Worx 20-Volt Lithium-Ion 3/8 in. Drill/Driver (Bare Tool only),WORX,WX169L.9,41.19,,,,,,,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,2.62,75.0,4.9,,,,,,0.0,21.0,0.0,0.0,7
HD,https://www.homedepot.com/,1579636253195,78722,0.0,1.0,https://www.homedepot.com/s/DEWALT%20DCD780B%20drills?isSearch=true&Nao=0,203316377,,DEWALT 20-Volt MAX Lithium-Ion Cordless Compact Drill/Drill Driver (Tool-Only),DEWALT,DCD780B,109.65,,,,,,Free delivery,,,Free ship to store for pickup,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,3.1,590.0,4.6,,,,,,0.0,21.0,0.0,0.0,2
HD,https://www.homedepot.com/,1579636266230,78722,0.0,1.0,https://www.homedepot.com/s/DEWALT%20DWD460K%20drills?isSearch=true&Nao=0,203164112,,DEWALT 11 Amp 1/2 in. 13 mm Variable Speed Reversing Stud and Joist Drill Kit,DEWALT,DWD460K,265.77,,,,,,Free delivery,,,Free ship to store for pickup,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,22.25,5.0,4.8,,,,,,0.0,21.0,0.0,0.0,2
HD,https://www.homedepot.com/,1579636483864,78722,1.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,308067489,,DEWALT ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact Drill/Impact Combo Kit (2-Tool) 2 Batteries 1.3Ah and Charger,DEWALT,DCK278C2,229.0,,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,750.0,4.7,10.0,,,,,0.0,1.0,10.0,0.0,2
HD,https://www.homedepot.com/,1579636486360,78722,2.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,308067442,,"DEWALT ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact 1/2 in. Drill Driver w/ (2) Batteries 1.3Ah, Charger & Bag",DEWALT,DCD708C2,159.0,,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,2.4,832.0,4.7,1.0,,,,,0.0,2.0,1.0,0.0,2
HD,https://www.homedepot.com/,1579636487858,78722,3.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,100650378,,"Milwaukee M18 18-Volt Lithium-Ion Cordless Drill Driver/Impact Driver Combo Kit (2-Tool) w/(2) 1.5Ah Batteries, Charger, Tool Bag",Milwaukee,2691-22,179.0,,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,1424.0,4.6,30.0,,,,,0.0,3.0,30.0,0.0,2
HD,https://www.homedepot.com/,1579636490307,78722,4.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,308067546,,"DEWALT ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact 1/4 in. Impact Driver w/ (1) Battery 1.3Ah, Charger & Tool Bag",DEWALT,DCF809C1,99.0,149.0,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,2.1,212.0,4.6,1.0,,,,,0.0,4.0,1.0,1.0,2
HD,https://www.homedepot.com/,1579636492405,78722,5.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,305063033,,Milwaukee M18 FUEL 18-Volt Lithium-Ion Brushless Cordless Hammer Drill and Impact Driver Combo Kit (2-Tool) with Two 5Ah Batteries,Milwaukee,2997-22,399.0,,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,672.0,4.7,23.0,5.0,,,,0.0,5.0,23.0,1.0,2
HD,https://www.homedepot.com/,1579636494398,78722,6.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,311808951,,"Kreg K4 Pocket-Hole System with Face Clamp, R3 Drill Guide and Pocket-Hole Screws (50-Pack)",Kreg,K4H-19,99.97,,,,,,Free delivery,,,Free ship to store for pickup,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,5.5,79.0,4.8,,,,,,0.0,6.0,0.0,0.0,2
HD,https://www.homedepot.com/,1579636496099,78722,7.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,304051266,,DEWALT 20-Volt MAX XR Lithium-Ion Cordless Brushless Drill/Impact Combo Kit (2-Tool) with (1) Battery 2Ah and (1) Battery 4Ah,DEWALT,DCK287D1M1,299.0,,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,329.0,4.6,3.0,,,,,0.0,7.0,3.0,0.0,2
HD,https://www.homedepot.com/,1579636497550,78722,8.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,305529329,,"Milwaukee M18 18-Volt Lithium-Ion Compact Brushless Cordless 1/4 in. Impact Driver Kit W/ (1) 2.0 Ah Battery, Charger & Tool Bag",Milwaukee,2850-21P,99.0,169.0,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,2.9,361.0,4.7,2.0,,,,,0.0,8.0,2.0,1.0,2
HD,https://www.homedepot.com/,1579636512987,78722,9.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,308503673,," 18-Volt Lithium-Ion Cordless Drill/Driver and Impact Driver 2-Tool Combo Kit with (2) 2.0 Ah Batteries, Charger, and Bag",None,R96021SB,99.0,218.0,,,,,Free delivery,,,Limited stock at nearby store,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,208.0,4.5,,,,,,0.0,9.0,0.0,1.0,2
HD,https://www.homedepot.com/,1579636522392,78722,10.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,304755185,,Milwaukee M12 FUEL 12-Volt Lithium-Ion Brushless Cordless Hammer Drill & Impact Driver Combo Kit (2-Tool)W/ Free 6.0Ah Battery,Milwaukee,2598-22-48-11-2460,229.0,328.0,,,,,Free delivery,,,Free ship to store for pickup,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,1360.0,4.8,,5.0,,,,0.0,10.0,0.0,1.0,2
HD,https://www.homedepot.com/,1579636524672,78722,11.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,206127587,,"RIDGID 18-Volt Lithium-Ion Cordless Brushless Hammer Drill and Impact Driver 2-Tool Combo Kit with (2) 4.0Ah Batteries, Charger",RIDGID,R9205,299.0,,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,1517.0,4.7,8.0,,,,,0.0,11.0,8.0,0.0,2
HD,https://www.homedepot.com/,1579636526391,78722,12.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,310339603,,"RYOBI 18-Volt ONE+ Lithium-Ion Cordless 1/2 in. Drill/Driver Kit with (2) 1.5 Ah Batteries, Charger, and Bag",RYOBI,P215K1,99.0,,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,2.65,161.0,4.6,12.0,,,,,0.0,12.0,12.0,0.0,2
HD,https://www.homedepot.com/,1579636528922,78722,13.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,305491315,,"Milwaukee M18 18-Volt Lithium-Ion Brushless Cordless Compact Drill/Impact Combo Kit (2-Tool) W/ (2) 2.0Ah Batteries, Charger & Bag",Milwaukee,2892-22CT,229.0,,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,404.0,4.6,,,,,,0.0,13.0,0.0,0.0,2
HD,https://www.homedepot.com/,1579636532109,78722,14.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,310193194,,Makita 18-Volt LXT Lithium-Ion 8-Piece Kit Drill/ Impact Drvr/ Circ Saw/ Recip Saw/ Sander/ Impact Wrench/ Blower/ Light 3. 0Ah,Makita,XT801X1,399.0,,,,,,Free delivery,,,Limited stock at Austin Mueller Airport,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,52.0,4.7,,,,,,0.0,14.0,0.0,0.0,2
HD,https://www.homedepot.com/,1579636533567,78722,15.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,310149301,,Milwaukee SHOCKWAVE Impact Duty Steel Drill and Driver Bit Set (145-Piece),Milwaukee,48-32-4079,24.88,44.97,,,,,Next-day delivery,,,Limited stock at Austin Mueller Airport,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,,232.0,4.6,,,,,,0.0,15.0,0.0,1.0,1
HD,https://www.homedepot.com/,1579636535710,78722,16.0,1.0,https://www.homedepot.com/s/drills?isSearch=true&Nao=0&Ns=P_Topseller_Sort|1,308960627,,DEWALT ATOMIC 20-Volt MAX Lithium-Ion Cordless Brushless 1/2 in. Compact Hammer Drill Kit,DEWALT,DCD709C2,179.0,,,,,,Free delivery,,,,"1200 Barbara Jordan Blvd Suite 100, Austin, TX",78723.0,,2.5,97.0,4.6,7.0,,,,,0.0,16.0,7.0,0.0,2
